0,1,2,3,4,5,6,7,8,9,10
22.02426293776771,28.018143361048118,66.84223164525069,179.68937767699677,51.97883454734652,102.66586108220602,121.55417533818934,67.27110114464101,33.38796680541103,15.111753511966707,1
22.5574324011086,27.858880725623578,60.51673469387754,145.387796566077,58.777255463059326,73.02003381893861,117.75869146722165,66.20899667013526,32.46783301248699,15.563977731529656,1
21.781219047619043,28.04630148652053,65.41116044343664,160.2877147896196,67.25803980851599,88.59223481985384,119.52227261274878,65.34116964099894,32.32393041103018,15.517866519250784,1
21.252150566893427,27.767227412446463,73.48779778281683,256.42349206349206,57.32775510204082,141.9884807256236,123.72576467624086,66.55691011966701,32.47421761186265,15.280118314255988,1
22.351751464843748,28.00880670194004,54.215602267573686,145.97205341395815,80.40689342403627,75.45943058704964,119.31124716553288,67.75101859410432,32.86615016376921,15.539539128243891,1
21.96940453514739,27.89558004535147,66.28829347442681,197.7748752834468,57.22540322580641,110.16422476586892,120.57278095733611,67.75848753902184,32.92098254422476,15.602831217481796,1
22.066552709960934,28.172692063492065,69.71412552280172,179.2314789619552,53.14591584782061,94.38883345930967,126.19219954648526,69.00107820609725,33.49641365583271,15.802378281683037,1
22.41959548339844,28.09991796422272,59.820750163769226,133.87432098765427,53.301320231796424,50.590148652053394,117.56447971781306,67.19710158730159,32.658156059460815,15.473732930209122,1
21.549320534139575,28.046184479717812,62.05539637188208,172.11868984630897,58.002952884857656,80.37794910556818,121.9775258251449,67.9106153187201,33.01202358276643,15.05745080645162,1
21.819530859374996,28.0528375409423,62.71854124464602,167.55768707482991,66.21105568153185,85.84278659611992,122.7082136558327,69.17714603174602,33.36977208364827,15.752701184177372,1
22.042498022460936,28.96388740234375,59.351611539430586,123.45046611237092,78.87863945578232,67.06045351473924,119.28005039052657,67.52501229528849,32.69231796422272,15.391598185941044,1
21.90691696777344,28.087344570420765,53.83222317964224,133.86428319475937,68.27863945578231,53.538321995464855,120.20390526581002,69.06494668682289,33.81222176870748,15.600950566893427,1
21.38158825900731,28.09600685311162,64.5160144116906,179.69664399092972,63.11847820609725,95.13317208364825,122.97099521289995,68.1048354245402,33.30882680776015,15.802929453262788,1
21.431928125000002,28.887338183593755,60.080311766187954,183.83395817586293,70.76394557823127,97.7005190224238,123.82299319727892,68.59420488788108,33.758714184933226,15.7682906021668,1
21.981031030273435,28.892910937499998,47.51772751464844,128.88843749999998,80.52763427734376,63.969362559838736,118.04408163265305,65.73840473670951,32.214197782816825,15.065637540942296,1
21.397727639203826,27.908601360544214,68.37674850088183,159.9788259007307,66.78200050390527,87.68469135802471,121.97292517006802,68.17894829931976,33.59725855379189,15.964598236331565,1
21.824256420898426,28.99591835937499,65.70327049634669,185.95147896195522,57.25141849332325,111.11675485008817,122.305673973293,67.97399682539684,32.900514184933236,15.576157571176623,1
21.349218946837993,27.927564978584023,56.59495091962712,137.28998236331566,70.21964222726129,57.59315192743764,125.40458049886621,69.33237072310408,32.235465764828305,15.428691077003124,1
21.176033106575964,28.18916664147141,67.81827820609726,175.14712018140597,55.12036785084407,88.04665658856135,123.81746031746032,67.716351675485,33.26241123708742,15.111391285119673,1
21.9911671875,28.887915624999998,56.48644521484375,134.18874023437502,51.59906249999998,50.210314940791115,115.97868480725626,66.09316180398086,32.33100065507684,15.37263945578231,1
21.896262475585935,28.763291381835934,76.0026078125,231.02569335937505,45.63977828168304,131.47276392038296,119.28701940035276,66.11234759385238,32.37219521289997,15.323964676240868,1
21.48265885613505,27.92055056689343,72.26339778281684,283.9010481229529,48.1802267573696,147.96852607709755,123.69247669438138,68.59911478961952,33.21286893424036,15.916365079365075,1
21.727343209876544,27.937399596875785,72.5203746031746,222.35640218522371,61.411841831425605,136.0111680541103,121.96971123829344,68.68413061914673,33.92897775754422,16.165359651404785,1
20.946668682287736,28.091349710254473,64.86181188865763,218.54127991675338,52.299011446410006,118.77271592091572,132.36428980228928,73.11795223725287,34.149398959417276,16.506227575442246,1
20.928967089843745,29.015892944335945,70.90159023437499,195.01424036281168,50.493605442176886,116.65689090450992,121.63731418493327,67.57571161501639,32.92595651297555,15.622696598639454,1
21.993380498866205,28.155602267573695,76.91784646006552,237.28627865961195,41.151599899218944,143.15478668054112,123.70971123829345,67.0947475546306,33.45015733610823,15.347668496357956,1
21.563034920634912,28.002159385235576,68.28313489543964,240.98872763920386,50.93111111111112,142.94788107835726,124.04870748299322,67.64254512471659,31.725527809573368,14.901334469302801,1
21.865459158478203,27.893654472159227,71.74666258503402,187.21580246913584,35.7122902494331,85.28834971025448,119.9379793398841,66.33903129251699,31.996412486992707,14.693308740894897,1
22.05410158730159,28.005802469135805,70.39400226757368,221.235076845553,51.08666666666665,125.54043704474503,119.55528616024975,66.06654953173776,32.33072479188345,15.285916675338196,1
21.799276694381444,27.824170723104054,68.82521471403376,171.34306191467215,57.1609989594173,94.58186264308009,121.50115764828303,67.87088449531738,33.51881449011447,15.864448725286154,1
20.105514789619555,28.01823769211389,63.40686550768456,160.91632653061225,94.97930964978586,104.64680272108839,128.6743361048123,70.56260519022423,34.05935485008818,16.416194003527337,1
20.70831083984374,28.77995837402343,80.63771418493323,225.9250793650794,55.68267573696148,136.56863693625596,126.74784580498867,70.07687261274882,33.98004263038549,16.191625900730656,1
21.051102242378427,27.92504716553288,65.88400272108842,172.06887881078364,63.939274376417245,101.15255228017134,123.49365079365076,68.64033605442178,33.2227061728395,15.327257258064515,1
20.349535046611237,27.92264081632652,66.41070476190475,229.0696951373142,54.16671705719327,121.05571176618797,125.28630889392794,70.48534562862181,33.90429664902999,15.745947554630582,1
21.509628100585942,28.96441240234376,66.55060050390526,180.94739732930208,59.48955908289242,107.70830435878051,120.47539430587048,68.54951312673215,33.156294331065766,15.506775560594612,1
21.511308591584775,27.88310541698161,58.75763663391284,161.50311917359542,96.84874275636179,106.70460065507683,121.71505668934243,67.8071435122197,32.80169619551525,15.14623184183143,1
21.39976392038297,27.921738523557575,73.364231292517,214.1483900226757,53.29350466112371,121.17931972789114,118.66482049947976,67.2395467221644,32.44239479708638,15.879460874089492,1
20.281414746093745,27.913984126984133,69.74254829931975,211.0159385235576,70.17317208364825,135.10733686067024,127.1242227261275,70.44203451751068,34.69100352733686,15.893972083648272,1
21.960099370118414,27.88639627110103,61.60839989921895,165.75442176870754,47.927669438145614,74.87382212144115,119.17974804736707,66.3380375409423,32.46041758629377,14.581587408949005,1
21.676610481229527,27.76893111615017,70.28476558327037,204.4086369362559,48.01131267321742,124.84725623582769,120.56902998236332,64.66355057232052,31.865703043704478,15.135751118626427,1
22.08875700683594,28.66736396484374,65.12565462333082,185.76305870496347,42.898765432098784,84.83555555555554,119.1090299823633,66.64429750566894,32.35349937011842,14.971929755605949,1
21.641872562358273,27.872890450995207,61.541837994457055,146.25823129251702,70.84295288485762,84.17632653061229,124.22752834467117,68.7203387755102,32.756343361048124,15.076025702393348,1
21.36906893424036,28.09421652809272,75.03844615772233,196.25829680020158,56.883119173595375,116.53392290249433,117.61798126951092,66.88638785119666,32.78658980228928,15.983115218522366,1
19.801814714033757,27.77366666666668,57.72556044343662,200.01306626354247,75.23170571932476,110.04818342151677,129.03600907029477,70.09138321995464,34.40023663391282,15.85222770551509,1
20.18551794433594,28.60065446777344,70.79501541950115,219.44352733686065,57.819007306626325,137.05985386747284,128.0381607457798,71.24514668682289,34.33878367346939,15.835887427563623,1
21.291240362811795,27.741628117913834,67.05342590073067,207.90185941043083,60.11022423784327,123.66870748299323,122.37442176870753,68.60331902242379,32.04274341831426,15.34477648283039,1
21.37499591836735,27.835335953640723,68.58352653061225,194.6799596875787,64.6307835726883,121.13165532879817,122.052733686067,67.88926974048881,32.7401234063996,15.279070135275763,1
20.85686399596876,27.50377102544721,66.16484933232552,167.7450390526581,63.19861426051903,93.40743764172336,124.23289997480472,68.2313378684807,33.308641924918106,15.871518417737466,1
21.296533764648437,28.351550000000007,64.69273066263543,217.7249332325522,52.55120685311162,129.9783673469388,121.41832199546484,67.68842131519276,33.282242831947585,15.720396371882085,1
20.713371781305117,27.722231342907538,73.44293111615019,247.3015873015872,66.79918367346939,153.09238095238095,131.43396825396823,72.00153187200807,34.377386898463094,16.68457777777778,1
19.411236303710936,28.664833984375,58.530333984375005,185.26628662109374,82.20405273437493,120.31811523437503,125.02170898437504,67.0411226505417,32.95622181909801,15.235496598639456,1
21.724278124999998,28.599793359375,77.69294023437502,189.10879818594103,48.85084404132022,117.30965986394563,120.45953640715547,67.32027654320989,32.71059566641472,15.29638674729151,1
21.768359741210936,27.56389196271101,74.70275908289241,277.1692416225749,54.43120685311162,148.35010330057955,125.2014058956916,69.7830538674729,33.33356255983875,16.135248979591836,1
20.177087084960938,28.51346853027344,72.54346501464843,287.3932202148437,55.32837646484374,152.87640625,125.68745849609373,70.82468349609375,32.98697278911564,15.360623784328546,1
21.600264062499996,28.612062109374996,67.25582712402344,255.868505859375,37.66502393550014,135.8329604434366,124.00576467624089,66.19060453514737,32.07442993197279,15.149120231796426,1
22.068505371093757,28.770608984375002,64.7767873015873,154.30946837994455,87.39253716301336,111.69709750566895,121.49943058704966,66.61455056689343,32.45609977324262,15.166418342151681,1
21.79801286621094,28.603401342773438,77.80608271484374,267.7828117913833,47.70884353741497,144.18546233308132,119.29759637188205,66.14258931720836,32.2755029478458,15.35290612244898,1
21.938463256835938,28.808896484374998,73.59117126464844,230.57396825396822,48.39604434366339,147.4985689090451,124.86059460821362,67.48634668682287,32.97625023935501,15.034634467120183,1
21.574770214843753,28.654244433593746,80.46183317871098,233.54257495590835,45.65318720080626,139.00472159234062,122.31413958175861,66.3104830435878,32.28872199546485,15.016804887881083,1
21.860052734375003,28.46651083984375,69.92360625,170.94808349609374,57.01211388259009,103.56030738221212,118.96870748299324,65.01355817586293,31.13542040816327,14.975935953640715,1
21.314340234375003,28.385466381835926,85.38472517006804,275.29043083900217,53.97698160745778,154.91424036281174,123.29497102544724,68.91708425296045,33.524223582766446,15.92331947593852,1
19.950911621093752,28.624456030273436,62.064998437499995,186.10453125,72.99111083984377,115.26131835937503,126.87400146484376,69.03453415527343,32.93936562500001,15.385782788085939,1
22.013177246093747,28.907962109375,73.4565234375,203.99085693359373,49.48819853867472,124.1224842529605,119.54017132779039,65.42178321995465,31.88416180398085,14.970729251700687,1
21.086210934744273,27.98157097505669,70.67982529604436,249.5446460065507,65.17480473670949,146.3205794910557,124.81475938523558,69.43431111111111,33.08628848576468,15.764563265306126,1
19.89102380371094,28.681996264648436,64.61048415527345,180.7259375,90.61335693359376,123.57335693359376,126.56772460937499,68.74339372558593,33.31406364746094,14.870728344671203,1
21.210359277343755,28.680662402343753,63.95142880859373,223.51294677734376,64.36517333984372,141.8287866210938,124.83433593750001,65.64093580246916,31.64598004535146,14.984229982363313,1
21.273124902343753,28.598240234375,70.73071696777345,206.554130859375,49.1596484375,124.70413818359376,123.34183593750006,67.26935224609375,31.56193922902494,14.729271201814063,1
21.707104467773437,27.677101033005794,64.42210929705215,204.10566893424033,54.33705215419502,121.96408667170574,124.34401108591582,68.61407125220458,33.06883718820862,15.546844343663391,1
20.279623413085943,28.66827802734375,63.72506250000001,218.69318115234378,63.17245849609375,138.88344671201813,121.95664902998236,67.75831735953639,33.31197278911565,15.385814411690594,1
21.08314305325443,29.6222335147929,62.38041382248521,177.67678710937497,69.03734375000002,108.92554443359377,122.30605224609376,67.42924938964845,32.562727514648444,15.239448217773445,1
21.599671777343744,28.703729589843746,75.67542575683592,211.91726318359372,51.18859374999998,134.68936255983874,118.68585034013604,64.99157767699673,31.7023808515999,14.910195364071551,1
21.009980859375,28.598118920898436,75.28788649902344,277.238662109375,58.81975585937502,151.74587646484378,124.60464843749999,68.27094899902345,32.47252177734375,15.235198999023442,1
21.212774609375,28.675218139648443,73.65767802734376,202.8519506835937,44.37480224609375,125.67507568359373,125.02374755859375,67.27133489543967,32.42770793650795,14.923769211388256,1
21.362499194335946,28.56205622558593,68.8886390625,216.95220458984375,48.93436523437498,137.66529052734373,120.46993701184171,64.61234739229023,32.03648213655832,14.745250340136057,1
21.58033688964843,28.564693334960936,71.46041130371094,277.19125,49.53312500000001,147.70952880859375,122.13306396484376,67.12440615234377,31.949261621093754,14.741688485764671,1
22.151363455621293,29.400099786982246,60.86121032714844,187.04953124999997,65.667568359375,122.13614990234376,120.54011474609376,67.88553037109375,32.29192438964844,14.752312109375005,1
21.522353881835944,28.636861303710937,64.76025290527346,203.04609374999995,54.39019287109377,126.31894287109374,129.23803710937503,67.03932575683595,31.2113226505417,14.476599596875788,1
21.717421484375002,28.713587499999992,80.203974609375,236.73374755859376,47.12859130859373,139.57061728395064,118.05211388259005,64.61241652809272,31.45796255983876,14.896563466868235,1
21.341468920898436,28.714355249023438,72.90502517089844,233.42506835937496,53.28825927734375,144.0902514648437,117.98845553036026,65.06265623582769,32.01417596371882,14.945898009574199,1
21.530185327148445,28.624348608398435,63.28258317871094,145.10756835937502,64.72702880859376,84.16015380859375,120.12195068359372,66.91634802246094,32.02773063964844,14.177875636180394,1
21.75057438964844,28.45077067871093,68.77807556152345,249.23747802734374,41.5025,150.20482741244646,121.19297556059463,65.03986303854875,32.19654018644494,14.595519727891162,1
21.51476618652343,28.62494287109375,61.177068652343756,232.54915771484372,59.07374755859374,149.16517333984376,120.79106575963722,65.42165532879818,32.03971902242379,14.607146989166036,1
20.752180859375002,28.624277734375,70.59151364746093,192.93859375000002,65.882255859375,119.890615234375,125.83378662109375,69.47038437500001,33.22188122558594,15.654664624023438,1
20.87986638183593,28.6011546875,71.979633984375,196.22359375000002,59.125771484374994,121.76808593749993,124.18246093749997,68.83453493652343,32.91994365234375,15.369765600585945,1
21.554784236686384,29.476827455621297,75.76319114792898,297.38996093750006,49.429138183593736,159.49246093750003,126.84413085937499,67.97093259277344,32.65035927734375,14.969029272460938,1
21.210207006835947,28.547682592773448,68.928558984375,198.08578124999994,60.232802734375014,128.5978125,123.59597412109378,68.2739890625,32.76745273437499,14.61262045855379,1
21.181704858398433,28.545511108398436,65.96839353027342,195.24428710937502,56.09640624999997,124.45312255859376,122.50125,67.20506462402344,32.678252246093756,14.477948299319724,1
21.283952709960936,28.623572631835934,73.58090781249999,268.9785131835937,61.44085693359374,152.38503662109372,123.36827880859374,67.31154063995969,32.25556709498615,14.925216376921137,1
21.646538698224845,28.538009936523434,64.38422812499999,221.29308593750005,55.98890625,136.07368896484374,122.24858398437499,66.90761638183594,32.306000683593766,14.86875146484375,1
21.5268328125,28.4479796875,66.34808220214843,215.94608398437492,44.07609374999998,121.5231616210937,122.72859374999999,66.47301696777345,31.861393749999998,14.770027734375002,1
21.707105325443784,29.298906840236693,70.75927958984374,236.70958740234374,67.67670898437498,150.60842773437497,124.2568359375,66.98699353027345,31.948655639648425,15.385782397460936,1
21.455524591715967,29.51277268639053,69.39112222485208,267.51146982248525,47.761079289940824,149.81153609467458,120.687568359375,66.614583984375,31.648031250000013,14.995987475585935,1
21.27634372558594,28.496886889648444,62.96686247558594,184.21255615234378,80.35506835937498,131.66902343750002,123.480625,66.97710700683594,32.32927773437499,14.693911010330059,1
20.331727734375,28.257552124023444,62.55754489746094,189.06825927734377,81.8562109375,128.54084960937504,124.61921875000002,69.81126267089843,34.05376708984374,15.349132714843744,1
20.703082224852068,29.236350059171603,58.4208858224852,153.8178698224852,84.70753609467452,95.82431715976332,121.59445068359378,66.62077673339843,32.08756240234374,15.067094702148442,1
22.02717997633136,29.558229822485202,59.57375147928993,224.23006835937505,51.81920898437502,128.114287109375,123.11874999999999,66.36953710937499,31.476471484375004,14.884960937499999,1
21.727892402366862,29.614521514792898,75.00648482840238,292.1509155273437,53.07179443359374,160.19019287109376,123.79749023437496,67.80878398437501,32.57230876464844,14.511384936523438,1
21.166255859374992,28.61147724609375,68.33371071777343,304.9723217773437,50.47889648437503,155.88445068359377,123.59702880859373,68.84568454589844,33.59635095214844,15.00604988662132,1
21.141064615384614,29.543590863905315,60.83826707692309,192.31120946745565,65.3497846153846,126.88527343750005,121.57589843749999,66.17862048339845,31.492230859375006,14.380839746093756,1
21.49029274902344,28.45796267089843,69.43415954589844,208.65997802734373,61.85739990234376,138.53828124999998,124.95468749999999,66.565015625,31.2039554547745,14.41464716553288,1
21.146508402366866,28.62131716308593,58.382783984375,246.5725,65.59511474609374,149.25741210937497,128.6640234375,68.16510585937499,32.85885537109374,15.390104467773442,1
20.4432384852071,29.79442613017751,64.40808771597632,172.70486153846156,84.2967100591716,130.88124023668638,122.36343505859378,66.67430771484376,32.396748803710935,14.820805371093751,1
21.513960522460938,28.616081249999997,70.31594489746095,214.46581787109378,59.165302734375004,142.56003662109373,126.11107177734375,65.6519609977324,32.310061274880304,14.750539279415468,1
21.074868334960932,28.478625683593755,64.30418583984377,218.82241210937497,59.67277343750001,122.47999023437502,123.04718750000004,67.74654626464844,32.18225349121095,15.053515234374998,1
21.509412639053252,29.423836071005912,74.45731559763313,285.36882568359374,54.56390625,151.94577148437497,121.81717773437498,67.06570114746091,32.13858037109375,14.943491308593753,1
21.581200852071007,29.674546366863908,70.06799753846153,257.173500591716,59.10950532544377,157.8769940828402,122.82765625,66.49284052734376,31.10231083984375,14.66123271484375,1
21.859476828402375,28.680554467773437,64.67668037109375,205.76280273437501,58.022966308593766,129.15681396484376,123.84884521484375,67.76546093750002,32.462812109375,15.020153491210944,1
21.35287282714844,28.57044843749999,63.44882263183593,215.22435302734374,64.4480859375,145.08006835937496,127.40827148437498,68.36293083496093,32.29342393550012,15.08656734693878,1
19.825165775147923,29.383695715976334,58.39465197633136,166.74463905325445,80.76280710059173,117.59631715976333,124.14999999999999,66.28758591308595,32.13695954589845,14.894908764648434,1
21.330589062500003,28.713073437499993,59.39117148437501,207.91358398437498,79.85070068359376,140.31462646484374,124.80765380859371,68.12993786621092,32.87303085937499,15.116725756835933,1
21.641978082840232,29.67147233136095,62.03179701775147,178.31069335937494,73.97755615234372,120.09152343750004,122.77933593750002,67.06096130371094,32.45968942871093,14.921181225585947,1
21.502930556213016,28.662357202148442,68.16567880859374,297.506162109375,66.608271484375,157.38818115234378,123.4084155273438,70.28526083984374,33.71418398437501,15.142290795898443,1
21.39200458984375,28.744485131835937,65.74864521484376,206.7255053710938,54.51611083984375,129.89497802734377,123.40939208984372,66.65145583496096,30.886839808516008,14.708523356009065,1
21.355169562130182,29.67496317159763,58.5628661775148,164.71671630859376,59.44886474609375,82.04839843749996,123.68392333984377,66.86301032714844,32.20441093750001,14.870187475585936,1
21.92287323076923,28.780913183593757,63.63873662109374,180.9192358398438,81.01261474609376,136.80120849609375,124.51683593749999,68.17682460937502,32.60396657714844,14.980939819335939,1
21.52009505325443,29.68248837869822,67.69430177514793,194.09322130177517,54.42775146484375,118.810625,122.30952148437498,66.23537653808593,31.566930249023436,15.055027246093747,1
21.247484591715978,29.56245079289941,66.13523356933595,222.203125,72.0790234375,137.66501708984373,122.23831787109371,67.85458085937499,32.62734235839844,15.177778808593752,1
21.301905940828398,29.412608899408276,72.0462292071006,257.81922840236683,53.11193846153845,145.9286499023437,124.15874023437503,67.30545270996093,31.63330290527344,15.223149584960938,1
20.668212500000003,28.626528027343745,64.46047810058593,222.02046875000002,65.41132568359376,138.20683349609374,130.6524194335937,70.35764833984375,33.61840661621095,15.18891811539431,1
19.51416700591716,29.531528899408293,61.81981192899408,178.26053017751482,70.45184852071007,97.95783668639054,127.53380828402364,69.90875005917161,32.76691423339845,15.121810839843757,1
15.597838111339206,41.194942422412744,65.33502475546432,358.81098418065443,66.87666706919455,293.93568409612357,138.16902306484724,47.97324378698223,16.147844439077403,5.865697524453566,1
13.943970748063359,40.52679549080818,61.98433187651753,265.7220734877127,62.15484877126652,279.2417237712666,141.14352906427223,48.867134629017,16.331735680529302,5.864186802930057,1
14.49431494970517,41.24706430801249,60.612093883685986,238.1593432766793,77.47766909469303,290.9162492773732,134.72367674858222,45.92824474243856,15.483914024102079,5.576780954631381,1
15.104072400756145,41.22412413752364,61.451943002052886,375.25403936722614,64.62590749909434,303.0493056394156,145.69346938775507,50.305197922956175,16.649602874049027,5.954049776597031,1
13.064541195513934,39.75087175395999,61.67468770956179,376.458816048098,76.35375187882994,309.69933402705516,143.12121632558683,48.549373037345354,16.126207029773155,5.7235004725897936,1
14.843508513464558,40.19151885038039,62.45507547397655,328.62663929477117,71.98001207583624,295.3985364086463,145.0468614901582,50.43372044439078,16.887153652940473,5.9489120879120865,1
12.044891525031794,38.6782082784137,59.96616263151811,228.23539599953753,145.65795583304424,304.0238524684934,148.28779280841718,50.3238691178171,16.429683872873344,5.909764213137998,1
14.625472170193083,41.585271314602835,64.95863568042549,258.7715737240076,77.88653473534973,293.9942663043479,136.1624893667297,46.154130293005664,15.612912039224955,5.653362287334595,1
15.417560727788283,41.690056651701326,63.6066198015123,321.64029948073903,67.5966839753653,293.0368965100833,139.24087429054464,48.01380615867648,16.23550375558507,5.867174761502233,1
13.310153154536865,38.93603284499056,59.86702064035917,302.8652020321361,105.7920734877127,305.90009451795834,148.47096968965096,51.67349124501875,17.360873662601133,6.121446636879607,1
12.593736108220602,39.366829298184754,61.07852951786333,265.70809804601686,100.75819632327438,299.4740062434964,141.20285916824196,48.469123818525524,16.195536814744795,5.918712854442345,1
14.818158353024577,40.82842277882797,64.06860467863896,327.99555174858216,81.42966327977315,299.3833211247637,137.20132679584123,46.74154962192815,15.623391885038036,5.740928776717786,1
14.54351351601341,41.46235819169847,59.74737240075615,259.02974007561437,89.35589319470704,293.36829395085067,139.0384629017013,47.77696185018903,15.928548487712664,5.795107029773157,1
14.847357124291122,40.82368142722118,63.840977079395095,295.38408790170126,92.92099598298678,295.80597707939506,139.52323251417775,47.84057442107749,16.17859549858223,5.822854253308129,1
14.133011472117206,39.988533601134215,61.06785699432892,306.0243052930056,94.78939862948958,302.43171077504724,142.8597684310019,48.507929308054585,16.303295640623116,5.8441881173771275,1
13.115656214591281,39.50645080356111,60.48187984738121,297.7587882992254,94.9807029773157,301.7939792060492,145.44357277882796,49.974067615784506,16.416085775047257,5.8667531663516055,1
13.444667938489998,39.76620813966932,61.487713654757776,267.8480078621806,123.00771620982985,302.1326984877127,145.87207348771267,49.82220769139885,16.597464213138,5.9309178638941376,1
12.426674228234477,38.508348387096774,59.620704960111006,257.0374471037115,117.94265232974908,300.3484379697075,146.57522256908314,49.1485614721172,16.32576317344045,5.863843324669188,1
12.803613458203262,38.484279523644354,61.02500356110534,288.20655104636376,116.49961602079395,303.4346124763705,151.31828331758032,52.0874507915879,17.42144111531191,6.191495226843101,1
12.471162664101403,39.285220054323226,60.640648755092805,283.59545043005886,110.87260723783095,303.0232535553243,143.2410567695687,48.912240536478194,16.271460515666558,5.803243981963232,1
13.505139854318415,39.575302347092155,59.440219655451486,332.1211955139323,94.9743669788415,309.9273465140479,142.73658688865763,48.043396901375885,16.133734582032606,5.809531321540063,1
14.489250156087408,40.79568084171581,62.34443981963234,239.71393687131453,92.68684934674529,292.37078274945077,138.85146722164413,47.15267235518558,15.497683270321362,5.534772778827977,1
13.080908937449413,38.824259752572544,60.087963325239926,234.1269603422361,141.13840443981962,303.2592669672795,144.30766562608392,49.57875035264193,16.318466666666662,5.853076956873631,1
12.601452421910368,39.05772178587597,60.529194658216404,313.2316206428248,91.17140448166592,307.1732243096423,142.7495337256677,46.9258049254249,15.851786056191468,5.644528616024974,1
13.858572736732567,39.91934438663429,60.82907841368943,283.0876332523991,107.49062319343275,306.4717516475893,144.52335992600297,48.74705515088449,16.261715319690143,5.753379350213898,1
14.055934823449526,40.135495340501784,60.23684328824144,238.68706440050872,112.82730720314493,294.99814313793496,141.43578448375536,48.07871906578795,15.958839704012027,5.66629159440398,1
12.663998777727478,39.32930330466274,62.84865672249886,273.15308284291535,99.06749207786325,308.2153248076052,142.66140787686737,47.87815990267088,15.652641206428248,5.432085258411375,1
13.490828112267996,39.94379801946583,61.123545144861914,323.8580217292893,82.92757469443188,305.74145767315525,139.18705862381168,46.39937383431417,15.318452648257134,5.303757474852583,1
14.15737419354839,40.14515257255174,61.23952655798359,259.8752364435194,92.41981500751535,302.9418406752226,140.994505723205,48.02971642964506,15.831230963117116,5.68141070644005,1
12.862332786328658,39.17581113626075,63.8133497623359,287.1337765957447,101.95472612041644,301.0660030061279,143.7883824719621,48.84670428951323,16.475876586888663,5.79338191698462,1
13.775798705052605,40.00160529540987,60.72087196207654,308.3281304197017,93.3607307203145,304.06834084865295,142.43969707480636,48.503235102323956,15.853194080812859,5.673860586011343,1
13.199702393340267,39.19359620765407,59.881499780321434,262.1665903572667,125.95987050526075,304.2618614868771,146.1964227078275,49.99529707480634,16.64111626777662,5.887190519135156,1
13.272473528746039,39.495581893860546,59.761787374262916,250.7600971210544,104.69773384206263,301.97174471037107,143.79819169846223,48.760447589316676,16.00378113076656,5.847404185454966,1
15.16974505723205,40.935874988185255,64.84728142722118,360.069256852552,61.048529064272195,295.16655482041597,138.10230033081288,47.367873570415874,15.83381512287335,5.791192663043476,1
14.094059336339464,39.39985334357278,60.79571355151229,262.2882325141777,117.79908790170131,298.5182041587902,145.53269848771268,50.612034026465025,16.631439792060497,5.957928107277884,1
